date,year,movie_cd,movie_nm,movie_label,screen_share,threshold,screen_count,final_aud,tier
2022-12-18,2022,20225061,아바타: 물의 길,"아바타: 물의 길 (10M+, 10,809,520명)",51.83871569908531,50% 이상,2777,10809520,1000만+
2022-12-19,2022,20225061,아바타: 물의 길,"아바타: 물의 길 (10M+, 10,809,520명)",56.8177028451001,50% 이상,2696,10809520,1000만+
2022-12-20,2022,20225061,아바타: 물의 길,"아바타: 물의 길 (10M+, 10,809,520명)",56.11317637339942,50% 이상,2717,10809520,1000만+
2022-12-21,2022,20225061,아바타: 물의 길,"아바타: 물의 길 (10M+, 10,809,520명)",44.02163028239535,40% 이상,2198,10809520,1000만+
2022-12-22,2022,20225061,아바타: 물의 길,"아바타: 물의 길 (10M+, 10,809,520명)",41.84504641030498,40% 이상,2209,10809520,1000만+
2022-12-23,2022,20225061,아바타: 물의 길,"아바타: 물의 길 (10M+, 10,809,520명)",42.277955874033566,40% 이상,2242,10809520,1000만+
2023-02-15,2023,20230209,앤트맨과 와스프: 퀀텀매니아,"앤트맨과 와스프: 퀀텀매니아 (<5M, 1,544,233명)",40.030645470216434,40% 이상,2090,1544233,500만미만
2023-02-16,2023,20230209,앤트맨과 와스프: 퀀텀매니아,"앤트맨과 와스프: 퀀텀매니아 (<5M, 1,544,233명)",40.86499595796281,40% 이상,2022,1544233,500만미만
2023-05-31,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",45.928529584065615,40% 이상,2352,10675973,1000만+
2023-06-01,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",44.60658647209623,40% 이상,2262,10675973,1000만+
2023-06-02,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",45.07474128018398,40% 이상,2352,10675973,1000만+
2023-06-03,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",43.24958123953099,40% 이상,2582,10675973,1000만+
2023-06-04,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",43.017602682313495,40% 이상,2566,10675973,1000만+
2023-06-05,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",43.5016111707841,40% 이상,2430,10675973,1000만+
2023-06-06,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",41.93304331378854,40% 이상,2217,10675973,1000만+
2023-06-07,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",44.769427839453456,40% 이상,2097,10675973,1000만+
2023-06-08,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",46.058091286307054,40% 이상,2109,10675973,1000만+
2023-06-09,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",44.13233458177279,40% 이상,2121,10675973,1000만+
2023-06-10,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",41.58510842448666,40% 이상,2167,10675973,1000만+
2023-06-11,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",41.6569654637175,40% 이상,2147,10675973,1000만+
2023-06-12,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",45.356072827840514,40% 이상,1968,10675973,1000만+
2023-06-13,2023,20226411,범죄도시3,"범죄도시3 (10M+, 10,675,973명)",43.310896087505256,40% 이상,2059,10675973,1000만+
2023-07-12,2023,20232631,미션 임파서블: 데드 레코닝 PART ONE,"미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명)",46.8113714944295,40% 이상,2437,4015548,500만미만
2023-07-13,2023,20232631,미션 임파서블: 데드 레코닝 PART ONE,"미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명)",47.12328767123288,40% 이상,2408,4015548,500만미만
2023-07-14,2023,20232631,미션 임파서블: 데드 레코닝 PART ONE,"미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명)",44.94675882682608,40% 이상,2406,4015548,500만미만
2023-07-15,2023,20232631,미션 임파서블: 데드 레코닝 PART ONE,"미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명)",41.89630166787527,40% 이상,2311,4015548,500만미만
2023-07-16,2023,20232631,미션 임파서블: 데드 레코닝 PART ONE,"미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명)",41.55368266764383,40% 이상,2268,4015548,500만미만
2023-07-17,2023,20232631,미션 임파서블: 데드 레코닝 PART ONE,"미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명)",45.14603044014809,40% 이상,2195,4015548,500만미만
2023-07-18,2023,20232631,미션 임파서블: 데드 레코닝 PART ONE,"미션 임파서블: 데드 레코닝 PART ONE (<5M, 4,015,548명)",44.759206798866856,40% 이상,2212,4015548,500만미만
2023-11-22,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",48.949771689497716,40% 이상,2144,13119454,1000만+
2023-11-23,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",45.01145594667778,40% 이상,2161,13119454,1000만+
2023-11-24,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",44.257028112449795,40% 이상,2204,13119454,1000만+
2023-11-25,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",42.94433142223044,40% 이상,2322,13119454,1000만+
2023-11-26,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",44.32597105864433,40% 이상,2328,13119454,1000만+
2023-11-27,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",48.36630362302734,40% 이상,2176,13119454,1000만+
2023-11-28,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",47.69099808469887,40% 이상,2241,13119454,1000만+
2023-11-29,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",45.3586934050031,40% 이상,2194,13119454,1000만+
2023-11-30,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",40.91523460127438,40% 이상,2119,13119454,1000만+
2023-12-01,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",43.87382188882478,40% 이상,2281,13119454,1000만+
2023-12-02,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",43.83783783783784,40% 이상,2433,13119454,1000만+
2023-12-03,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",42.239753044074774,40% 이상,2463,13119454,1000만+
2023-12-04,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",47.78067885117493,40% 이상,2196,13119454,1000만+
2023-12-05,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",48.15538194444444,40% 이상,2219,13119454,1000만+
2023-12-06,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",40.27269027269027,40% 이상,1979,13119454,1000만+
2023-12-07,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",40.011867088607595,40% 이상,2023,13119454,1000만+
2023-12-08,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",40.874524714828894,40% 이상,2150,13119454,1000만+
2023-12-11,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",41.98659354052407,40% 이상,2067,13119454,1000만+
2023-12-12,2023,20212866,서울의 봄,"서울의 봄 (10M+, 13,119,454명)",42.45976554738725,40% 이상,2137,13119454,1000만+
2024-02-24,2024,20234675,파묘,"파묘 (10M+, 11,902,097명)",42.37135660309464,40% 이상,2355,11902097,1000만+
2024-02-25,2024,20234675,파묘,"파묘 (10M+, 11,902,097명)",42.094897045658016,40% 이상,2351,11902097,1000만+
2024-02-26,2024,20234675,파묘,"파묘 (10M+, 11,902,097명)",42.35507978186225,40% 이상,2097,11902097,1000만+
2024-02-27,2024,20234675,파묘,"파묘 (10M+, 11,902,097명)",42.92575545327196,40% 이상,2145,11902097,1000만+
2024-03-01,2024,20234675,파묘,"파묘 (10M+, 11,902,097명)",41.32452695465905,40% 이상,2315,11902097,1000만+
2024-03-02,2024,20234675,파묘,"파묘 (10M+, 11,902,097명)",41.99787083037616,40% 이상,2367,11902097,1000만+
2024-03-03,2024,20234675,파묘,"파묘 (10M+, 11,902,097명)",42.20396499374888,40% 이상,2363,11902097,1000만+
2024-03-04,2024,20234675,파묘,"파묘 (10M+, 11,902,097명)",42.269076305220885,40% 이상,2105,11902097,1000만+
2024-03-05,2024,20234675,파묘,"파묘 (10M+, 11,902,097명)",43.58766233766234,40% 이상,2148,11902097,1000만+
2024-04-24,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",62.18166383701188,50% 이상,2930,11495435,1000만+
2024-04-25,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",60.76003415883861,50% 이상,2846,11495435,1000만+
2024-04-26,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",59.788469514724184,50% 이상,2883,11495435,1000만+
2024-04-27,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",60.2141846837745,50% 이상,2980,11495435,1000만+
2024-04-28,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",60.35358666937615,50% 이상,2970,11495435,1000만+
2024-04-29,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",62.03328834907782,50% 이상,2758,11495435,1000만+
2024-04-30,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",60.89868222078203,50% 이상,2819,11495435,1000만+
2024-05-01,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",48.851925510757546,40% 이상,2702,11495435,1000만+
2024-05-02,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",54.19551934826884,50% 이상,2661,11495435,1000만+
2024-05-03,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",52.80046674445741,50% 이상,2715,11495435,1000만+
2024-05-04,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",48.63406994953889,40% 이상,2795,11495435,1000만+
2024-05-05,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",46.04674291397315,40% 이상,2778,11495435,1000만+
2024-05-06,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",47.1244635193133,40% 이상,2745,11495435,1000만+
2024-05-07,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",55.19828510182207,50% 이상,2575,11495435,1000만+
2024-05-08,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",40.815502624142106,40% 이상,2022,11495435,1000만+
2024-05-09,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",42.4306584797798,40% 이상,2004,11495435,1000만+
2024-05-10,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",40.98690835850957,40% 이상,2035,11495435,1000만+
2024-05-13,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",42.81256964564297,40% 이상,1921,11495435,1000만+
2024-05-14,2024,20228797,범죄도시4,"범죄도시4 (10M+, 11,495,435명)",42.02434336963485,40% 이상,1968,11495435,1000만+
2024-06-13,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",41.590154327017,40% 이상,2129,8760451,500만+
2024-06-14,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",41.95870430005683,40% 이상,2215,8760451,500만+
2024-06-15,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",44.4272711660656,40% 이상,2587,8760451,500만+
2024-06-16,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",45.555748825882766,40% 이상,2619,8760451,500만+
2024-06-17,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",42.75288870869653,40% 이상,2109,8760451,500만+
2024-06-18,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",43.06672025723473,40% 이상,2143,8760451,500만+
2024-06-19,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",44.686765020312166,40% 이상,2090,8760451,500만+
2024-06-20,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",43.494657448145816,40% 이상,2076,8760451,500만+
2024-06-21,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",41.47033158813264,40% 이상,1901,8760451,500만+
2024-06-22,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",50.74752579490419,50% 이상,2410,8760451,500만+
2024-06-23,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",49.79140592407176,40% 이상,2387,8760451,500만+
2024-06-24,2024,20235974,인사이드 아웃 2,"인사이드 아웃 2 (5M+, 8,760,451명)",40.69952305246423,40% 이상,1792,8760451,500만+
2024-09-13,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",53.704445334401285,50% 이상,2682,7514196,500만+
2024-09-14,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",49.28874930722335,40% 이상,2668,7514196,500만+
2024-09-15,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",48.64425162689805,40% 이상,2691,7514196,500만+
2024-09-16,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",49.04109589041096,40% 이상,2685,7514196,500만+
2024-09-17,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",49.00310956648985,40% 이상,2679,7514196,500만+
2024-09-18,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",52.034597994888934,50% 이상,2647,7514196,500만+
2024-09-19,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",54.870641169853776,50% 이상,2439,7514196,500만+
2024-09-20,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",55.83802024746907,50% 이상,2482,7514196,500만+
2024-09-21,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",50.480769230769226,50% 이상,2520,7514196,500만+
2024-09-22,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",50.34274193548387,50% 이상,2497,7514196,500만+
2024-09-23,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",55.77660594439118,50% 이상,2327,7514196,500만+
2024-09-24,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",54.385150812064964,50% 이상,2344,7514196,500만+
2024-09-25,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",45.2991452991453,40% 이상,2120,7514196,500만+
2024-09-26,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",44.92817679558011,40% 이상,2033,7514196,500만+
2024-09-27,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",42.75760135135135,40% 이상,2025,7514196,500만+
2024-09-30,2024,20239670,베테랑2,"베테랑2 (5M+, 7,514,196명)",43.74277122368726,40% 이상,1891,7514196,500만+
2025-04-16,2025,20232394,야당,"야당 (<5M, 3,370,806명)",44.500264410364885,40% 이상,1683,3370806,500만미만
2025-04-17,2025,20232394,야당,"야당 (<5M, 3,370,806명)",42.9006858013716,40% 이상,1689,3370806,500만미만
2025-04-18,2025,20232394,야당,"야당 (<5M, 3,370,806명)",41.55164207520228,40% 이상,1746,3370806,500만미만
2025-04-19,2025,20232394,야당,"야당 (<5M, 3,370,806명)",43.30524344569288,40% 이상,1850,3370806,500만미만
2025-04-20,2025,20232394,야당,"야당 (<5M, 3,370,806명)",40.17056636781107,40% 이상,1837,3370806,500만미만
2025-04-21,2025,20232394,야당,"야당 (<5M, 3,370,806명)",44.63032919589855,40% 이상,1654,3370806,500만미만
2025-04-22,2025,20232394,야당,"야당 (<5M, 3,370,806명)",43.154915079773545,40% 이상,1677,3370806,500만미만
2025-04-23,2025,20232394,야당,"야당 (<5M, 3,370,806명)",45.55820737204985,40% 이상,1718,3370806,500만미만
2025-04-24,2025,20232394,야당,"야당 (<5M, 3,370,806명)",47.15359828141783,40% 이상,1756,3370806,500만미만
2025-04-25,2025,20232394,야당,"야당 (<5M, 3,370,806명)",45.49595141700405,40% 이상,1798,3370806,500만미만
2025-05-17,2025,20246489,미션 임파서블: 파이널 레코닝,"미션 임파서블: 파이널 레코닝 (<5M, 3,380,750명)",41.959887403237154,40% 이상,2385,3380750,500만미만
2025-05-18,2025,20246489,미션 임파서블: 파이널 레코닝,"미션 임파서블: 파이널 레코닝 (<5M, 3,380,750명)",42.339433082167204,40% 이상,2360,3380750,500만미만
2025-05-19,2025,20246489,미션 임파서블: 파이널 레코닝,"미션 임파서블: 파이널 레코닝 (<5M, 3,380,750명)",41.971095945403455,40% 이상,2091,3380750,500만미만
2025-05-20,2025,20246489,미션 임파서블: 파이널 레코닝,"미션 임파서블: 파이널 레코닝 (<5M, 3,380,750명)",42.513422151521176,40% 이상,2138,3380750,500만미만
2025-05-26,2025,20246489,미션 임파서블: 파이널 레코닝,"미션 임파서블: 파이널 레코닝 (<5M, 3,380,750명)",40.507436570428695,40% 이상,1852,3380750,500만미만
2025-05-27,2025,20246489,미션 임파서블: 파이널 레코닝,"미션 임파서블: 파이널 레코닝 (<5M, 3,380,750명)",40.946771378708554,40% 이상,1877,3380750,500만미만
2025-05-29,2025,20246489,미션 임파서블: 파이널 레코닝,"미션 임파서블: 파이널 레코닝 (<5M, 3,380,750명)",40.442439862542955,40% 이상,1883,3380750,500만미만
2025-08-22,2025,20253289,극장판 귀멸의 칼날: 무한성편,"극장판 귀멸의 칼날: 무한성편 (5M+, 5,809,650명)",42.579210672595885,40% 이상,2298,5809650,500만+
2025-08-25,2025,20253289,극장판 귀멸의 칼날: 무한성편,"극장판 귀멸의 칼날: 무한성편 (5M+, 5,809,650명)",40.22804560912183,40% 이상,2011,5809650,500만+
2025-09-24,2025,20243561,어쩔수가없다,"어쩔수가없다 (<5M, 2,925,401명)",40.46707503828484,40% 이상,2114,2925401,500만미만
2025-11-29,2025,20252432,주토피아 2,"주토피아 2 (5M+, 8,604,180명)",43.35091868291796,40% 이상,2383,8604180,500만+
2025-11-30,2025,20252432,주토피아 2,"주토피아 2 (5M+, 8,604,180명)",42.539055485724546,40% 이상,2369,8604180,500만+
2025-12-17,2025,20256396,아바타: 불과 재,"아바타: 불과 재 (5M+, 6,731,026명)",51.47527910685805,50% 이상,2582,6731026,500만+
2025-12-18,2025,20256396,아바타: 불과 재,"아바타: 불과 재 (5M+, 6,731,026명)",50.32757593805837,50% 이상,2535,6731026,500만+
2025-12-19,2025,20256396,아바타: 불과 재,"아바타: 불과 재 (5M+, 6,731,026명)",48.74927283304247,40% 이상,2514,6731026,500만+
2025-12-20,2025,20256396,아바타: 불과 재,"아바타: 불과 재 (5M+, 6,731,026명)",44.330855018587364,40% 이상,2385,6731026,500만+
2025-12-21,2025,20256396,아바타: 불과 재,"아바타: 불과 재 (5M+, 6,731,026명)",44.30521787918459,40% 이상,2369,6731026,500만+
2025-12-22,2025,20256396,아바타: 불과 재,"아바타: 불과 재 (5M+, 6,731,026명)",47.32744107744108,40% 이상,2249,6731026,500만+
2025-12-23,2025,20256396,아바타: 불과 재,"아바타: 불과 재 (5M+, 6,731,026명)",46.86536485097636,40% 이상,2280,6731026,500만+
2026-02-28,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",40.219208619728775,40% 이상,2165,16883801,1000만+
2026-03-03,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",41.07713372889092,40% 이상,1800,16883801,1000만+
2026-03-07,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",42.05734211545912,40% 이상,2171,16883801,1000만+
2026-03-08,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",42.56520046710782,40% 이상,2187,16883801,1000만+
2026-03-09,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",42.699271102751,40% 이상,1816,16883801,1000만+
2026-03-10,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",41.00529100529101,40% 이상,1860,16883801,1000만+
2026-03-11,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",45.77514792899408,40% 이상,1934,16883801,1000만+
2026-03-12,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",45.677570093457945,40% 이상,1955,16883801,1000만+
2026-03-13,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",50.024570024570025,50% 이상,2036,16883801,1000만+
2026-03-14,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",50.43478260869565,50% 이상,2262,16883801,1000만+
2026-03-15,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",51.76991150442478,50% 이상,2223,16883801,1000만+
2026-03-16,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",51.00917431192661,50% 이상,1946,16883801,1000만+
2026-03-17,2026,20242837,왕과 사는 남자,"왕과 사는 남자 (10M+, 16,883,801명)",48.617283950617285,40% 이상,1969,16883801,1000만+
2026-05-21,2026,20252402,군체,"군체 (<5M, 2,018,610명)",41.60135564499047,40% 이상,1964,2018610,500만미만
2026-05-22,2026,20252402,군체,"군체 (<5M, 2,018,610명)",40.023706045041486,40% 이상,2026,2018610,500만미만
